applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,education_level,naics_title,annual_income_usd,processing_time_days
A-16285-60365,27-10-2016,28-10-2016,Withdrawn,SOUTH KOREA,NJ,Fashion Designer,Bachelor's,Bachelor's,,"61,131.00",1
A-16026-65295,03-03-2016,05-08-2016,Certified,PHILIPPINES,IA,Geriatric Family Medicine Physician,Other,Other,,220000,155
A-15132-75729,18-05-2015,04-12-2015,Certified-Expired,CHINA,MD,Software Developer,Master's,Master's,,91874,200
A-15133-76048,28-05-2015,20-11-2015,Certified-Expired,INDIA,NJ,Software Developer / Analyst,Master's,Master's,,77210,176
A-14135-69551,20-06-2014,10-11-2014,Certified-Expired,TURKEY,NEW YORK,Instructional Coordinator - Mathematics,Bachelor's,Bachelor's,Elementary and Secondary Schools,"53,498.00",143
A-15257-17229,25-09-2015,25-09-2015,Denied,INDIA,FLORIDA,Quantitative Analysis Leader,Bachelor's,Master's,Other Electric Power Generation,"95,000.00",0
A-14164-78024,27-06-2014,11-09-2015,Certified,CHINA,CALIFORNIA,Software Developer,Master's,Master's,Software Publishers,"1,10,094.00",441
A-13219-86507,22-11-2013,07-05-2015,Certified,CHINA,CALIFORNIA,Software Engineer,Master's,Master's,Computer Systems Design Services,"1,05,000.00",531
A-15065-56702,01-05-2015,18-11-2015,Certified-Expired,SOUTH KOREA,TN,Logistics Specialist,High School,High School,,45635,201
A-15166-86695,20-06-2015,24-07-2015,Withdrawn,INDIA,NEW YORK,Senior Business Analyst,Bachelor's,Bachelor's,Collection Agencies,"1,26,422.00",34
A-14107-61569,17-04-2014,04-08-2015,Certified,SOUTH KOREA,CALIFORNIA,Staff Pharmacist,Bachelor's,Doctorate,Supermarkets and Other Grocery (except Convenience) Stores,62,474
A-16013-60463,03-02-2016,24-05-2016,Certified,CHINA,ND,"Tenure-Track Asst. Professor, Mechanical Engineering",Doctorate,Doctorate,,80000,111
A-16117-02255,13-06-2016,24-08-2016,Certified,CHINA,NC,Sr. Associate Research Statistician Developer,Master's,Master's,,85134,72
A-15121-72530,28-05-2015,03-12-2015,Certified-Expired,INDIA,CA,"Software Development Engineer, Systems",Bachelor's,Bachelor's,,115253,189
A-14164-78150,13-06-2014,01-09-2015,Denied,SOUTH KOREA,NORTH CAROLINA,Poultry Trimmer,,,Poultry Processing,"16,786.00",445
A-15085-61800,05-05-2015,18-11-2015,Certified-Expired,PHILIPPINES,NJ,IT Risk & Assurance Manager,Bachelor's,Bachelor's,,91085,197
A-16172-23512,19-09-2016,17-11-2016,Certified,INDIA,LA,Network Performance Engineer,Master's,Master's,,"88,587.00",59
A-15156-83415,25-06-2015,23-12-2015,Certified-Expired,INDIA,WA,Software Development Engineer II,Master's,Bachelor's,,97219,181
A-16036-70032,22-02-2016,08-06-2016,Certified,CHINA,CA,Software Engineer,Master's,Master's,,96866,107
A-16271-56481,18-10-2016,13-12-2016,Certified,IRAN,CA,Business Manager,Associate's,Associate's,,54,56
A-16194-31577,18-07-2016,20-09-2016,Certified,BANGLADESH,WA,Software Development Engineer II,Master's,Master's,,101088,64
A-16182-28398,22-07-2016,03-10-2016,Certified,INDIA,CA,Spam Operations Manager,Bachelor's,Bachelor's,,"1,17,942.30",73
A-15048-51277,18-02-2015,26-05-2015,Withdrawn,INDIA,RHODE ISLAND,Associate Investment Analyst,Master's,Master's,Custom Computer Programming Services,"94,182.00",97
A-16112-00312,02-06-2016,22-08-2016,Certified,CHINA,MA,Fixed Income Portfolio Analyst,Bachelor's,Master's,,81000,81
A-14198-89762,06-08-2014,21-01-2015,Certified-Expired,PHILIPPINES,ILLINOIS,Internal Medicine Physician,Other,Other,Offices of Physicians (except Mental Health Specialists),"1,85,000.00",168
A-14321-26131,21-11-2014,18-05-2015,Certified,INDIA,NEW JERSEY,MTS IV-Consultant Systems Engineering,Bachelor's,Bachelor's,Wireless Telecommunications Carriers (except Satellite),"1,04,437.00",178
A-14162-77175,03-07-2014,01-12-2014,Certified-Expired,INDIA,NEW JERSEY,Software Engineer,Master's,Bachelor's,Custom Computer Programming Services,"91,000.00",151
A-13183-77226,10-07-2013,19-02-2015,Certified-Expired,INDIA,ILLINOIS,"Vice President, Application Manager",Bachelor's,Bachelor's,Offices of Other Holding Companies,"1,60,000.00",589
A-14112-62701,03-02-2015,01-09-2015,Certified,SLOVENIA,ILLINOIS,Financial Analyst II,Bachelor's,Bachelor's,Software Publishers,"60,674.00",210
A-14155-74916,17-06-2014,13-11-2014,Certified-Expired,SOUTH KOREA,CALIFORNIA,Reporter,Master's,Master's,Newspaper Publishers,"40,394.00",149
A-14034-38084,06-03-2014,17-07-2015,Certified,CHINA,CALIFORNIA,Component Design Engineer,Master's,Master's,Semiconductor and Other Electronic Component Manufacturing,"74,326.00",498
A-16105-97415,16-05-2016,04-08-2016,Certified,INDIA,NY,Senior QA Analyst,Master's,Master's,,88462,80
A-13353-26663,06-01-2014,23-12-2015,Certified-Expired,MEXICO,MD,Inspector,,,,31595,716
A-15345-49556,22-12-2015,04-05-2016,Certified,CHINA,NY,"Associate, Strategic Development Group Corporate Strategy and Asset Management",Master's,Master's,,105000,134
A-16050-75005,22-02-2016,14-06-2016,Certified,SOUTH KOREA,CA,"Chef, Japanese Food",,,,36275,113
A-13078-49103,18-03-2013,13-03-2015,Withdrawn,PHILIPPINES,NEW JERSEY,"COOK, LIVE IN",,,Private Households,14.95,725
A-15048-51446,17-02-2015,09-09-2015,Certified,INDIA,CALIFORNIA,"Manager, Software Engineering",Master's,Master's,Other Computer Related Services,"1,90,000.00",204
A-13193-79486,11-07-2013,27-05-2015,Certified,CANADA,DISTRICT OF COLUMBIA,"SPORTS CORRESPONDENT, INTERNATIONAL",,,News Syndicates,"64,376.00",685
A-15198-99523,24-07-2015,20-01-2016,Certified-Expired,INDIA,AL,"Director, Engineering",Bachelor's,Bachelor's,,139693,180
A-14296-18836,04-11-2014,11-05-2015,Certified,CANADA,OREGON,Real Time Energy Trader EX-12,Bachelor's,Bachelor's,Other Computer Related Services,"1,10,071.00",188
A-16181-27792,30-06-2016,29-08-2016,Certified,INDIA,NJ,Software Quality Assurance Engineer,Bachelor's,Bachelor's,,83741,60
A-16111-99391,14-07-2016,20-09-2016,Certified,INDIA,MA,"Scientist I, Research",Doctorate,Doctorate,,100000,68
A-15142-79254,12-06-2015,23-12-2015,Certified-Expired,INDIA,NY,Sr. Software Engineer,Master's,Master's,,95000,194
A-14181-84107,01-07-2014,06-04-2015,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - IV,Master's,Master's,Computer Systems Design Services,"72,467.00",279
A-15341-47133,03-12-2015,06-04-2016,Denied,VIETNAM,MD,NAIL TECHNICIAN,High School,High School,,8.75,125
A-16025-64693,11-03-2016,17-06-2016,Certified,INDIA,NY,Sr. Programmer Analyst,Bachelor's,Bachelor's,,131000,98
A-16040-70705,19-02-2016,10-06-2016,Certified,CHINA,IN,Psychiatrist,Other,Other,,190000,112
A-14240-02137,18-09-2014,23-11-2015,Certified-Expired,INDIA,MA,Developer,Bachelor's,Master's,,56014,431
A-16132-08604,26-05-2016,12-08-2016,Certified,PHILIPPINES,CA,Manager of Rehab Therapy Services,Master's,Bachelor's,,121618,78
A-13105-56053,19-04-2013,24-08-2015,Certified,CHINA,ALABAMA,Poultry Processor,,Master's,Poultry Processing,"19,843.00",857
A-15092-63705,20-04-2015,26-10-2015,Certified-Expired,INDIA,OR,Internal Medicine Physician,Other,Other,,187200,189
A-15039-49067,12-02-2015,10-09-2015,Certified,PAKISTAN,TEXAS,ACCOUNTANT,,,Other Miscellaneous Nondurable Goods Merchant Wholesalers,"64,002.00",210
A-15092-63402,02-04-2015,22-10-2015,Certified-Expired,SOUTH KOREA,CA,Bookkeeping Clerk,,Bachelor's,,50814,203
A-14027-36058,27-01-2014,20-07-2015,Certified,INDIA,ILLINOIS,Java Developer,Other,Bachelor's,Custom Computer Programming Services,"61,200.00",539
A-15211-03772,31-08-2015,09-02-2016,Certified-Expired,INDIA,FL,Lead Analyst,Master's,Master's,,36,162
A-13136-64206,16-05-2013,02-12-2014,Certified-Expired,THAILAND,VIRGINIA,Food Preparation Worker/ Cook Helper,,,Full-Service Restaurants,"19,802.00",565
A-14092-57273,04-06-2014,17-11-2014,Certified-Expired,SOUTH KOREA,NEW YORK,Assistant Professor,Other,Doctorate,"Colleges, Universities, and Professional Schools","1,34,714.00",166
A-15280-26055,14-10-2015,22-04-2016,Certified,INDIA,MD,"SOFTWARE ENGINEER, TEAM LEAD",Bachelor's,Master's,,114941,191
A-15203-01104,10-08-2015,10-08-2015,Withdrawn,NIGERIA,CALIFORNIA,Sr. Software Developer,Master's,Master's,Other Computer Related Services,"1,00,027.00",0
A-16155-17549,06-06-2016,19-09-2016,Certified,INDIA,TX,Computer Systems Analyst - V,Bachelor's,Bachelor's,,81765,105
A-15156-83325,09-06-2015,17-12-2015,Certified-Expired,INDIA,CA,IT Project Manager,Bachelor's,Bachelor's,,125000,191
A-15146-79611,21-08-2015,03-02-2016,Certified-Expired,INDIA,CA,Senior Business Analysts,Master's,Bachelor's,,91104,166
A-16273-57453,20-10-2016,12-12-2016,Certified,INDIA,IL,SharePoint Developer,Master's,Master's,,"91,541.00",53
A-15316-38564,15-12-2015,04-05-2016,Certified,INDIA,CA,Software Engineer 3,Master's,Bachelor's,,136034,141
A-16106-97726,19-04-2016,21-07-2016,Certified,SOUTH KOREA,IL,Accountant,Bachelor's,Bachelor's,,58552,93
A-16117-01898,08-06-2016,14-09-2016,Certified,INDIA,CA,Software Engineer,Master's,Master's,,115304,98
A-14100-59466,17-04-2014,31-07-2015,Certified,BELGIUM,MASSACHUSETTS,Manager,Master's,Master's,Administrative Management and General Management Consulting Services,"1,55,000.00",470
A-15169-88231,23-06-2015,14-07-2016,Denied,INDIA,MI,Business Analyst ERP(SAP) Consultant,Bachelor's,Bachelor's,,88296,387
A-16013-60922,11-03-2016,20-06-2016,Certified,INDIA,CA,Network & Computer Systems Administrator (Sr. UNIX Engineer),Bachelor's,,,115000,101
A-16221-40025,18-08-2016,28-10-2016,Certified,CANADA,CA,Manager of Enterprise Insights,Bachelor's,Master's,,"85,000.00",71
A-15167-87549,08-10-2015,09-03-2016,Certified-Expired,INDIA,TX,Technology Lead - U.S. (Open Systems),Bachelor's,Bachelor's,,73867,153
A-15208-02448,29-07-2015,14-01-2016,Certified-Expired,INDIA,NY,Research and Development (R&D) Chemist,Master's,Master's,,57886,169
A-16078-86242,07-04-2016,15-07-2016,Certified,INDIA,NJ,Technical Lead (Systems Analyst),Master's,Bachelor's,,103626,99
A-15327-42502,25-11-2015,08-04-2016,Certified,IRAN,VA,Software Engineer II,Master's,Master's,,93538,135
A-16054-75792,13-03-2016,05-08-2016,Certified,INDIA,MI,Data Analyst,Master's,Master's,,70886,145
A-14339-31193,27-01-2015,03-08-2015,Certified,INDIA,KENTUCKY,Assistant Professor,Other,Other,"Colleges, Universities, and Professional Schools","1,95,000.00",188
A-15031-47317,16-03-2015,05-10-2015,Certified-Expired,INDIA,NJ,Sr. Programmer Analyst,Master's,Master's,,79000,203
A-15100-65877,16-04-2015,26-10-2015,Certified-Expired,INDIA,CA,Product Engineer,Bachelor's,Master's,,98640,193
A-15166-86904,17-07-2015,07-01-2016,Certified-Expired,INDIA,MA,Software Engineer,Master's,Master's,,81474,174
A-15351-52248,12-01-2016,17-05-2016,Certified,COTE d'IVOIRE,ND,Accountant,Bachelor's,Bachelor's,,48256,126
A-16278-58788,20-10-2016,16-12-2016,Certified,INDIA,MI,Computer Systems Architect,Master's,Master's,,55,57
A-15246-14414,10-09-2015,22-02-2016,Certified-Expired,ARGENTINA,CA,Senior HR Director North America,Master's,Master's,,280000,165
A-14238-01675,28-08-2014,26-01-2015,Certified-Expired,BRAZIL,NEW YORK,Architectural Professional,Bachelor's,Bachelor's,Architectural Services,"46,592.00",151
A-15169-88574,22-06-2015,10-12-2015,Certified-Expired,INDIA,TX,Computer Systems Analyst - V,Bachelor's,Bachelor's,,76378,171
A-15343-48659,09-12-2015,10-12-2015,Withdrawn,BANGLADESH,NJ,Senior Application Architect,Bachelor's,Bachelor's,,99500,1
A-13255-96411,20-09-2013,17-04-2015,Certified,SOUTH KOREA,CALIFORNIA,ACUPUNCTURIST,Master's,Master's,Offices of All Other Miscellaneous Health Practitioners,"30,326.00",574
A-16084-88756,01-04-2016,13-07-2016,Certified,INDIA,TX,Product Engineering Manager,Master's,Master's,,139963,103
A-15316-38734,12-11-2015,18-04-2016,Certified,INDIA,TX,Computer Systems Analyst - IV,Master's,Master's,,81765,158
A-15274-24101,05-10-2015,17-03-2016,Certified-Expired,INDIA,GA,Senior Engineer Saleasforce.com,Bachelor's,Master's,,104437,164
A-14112-62596,23-04-2014,30-12-2015,Certified-Expired,CHINA,FL,"COOK, JAPANESE SPECIALTY",,,,24794,616
A-14329-28707,16-12-2014,07-07-2015,Certified,INDIA,CALIFORNIA,"Tech Yahoo, Sr. Software Development Engineer",Master's,Bachelor's,Web Search Portals,"1,25,000.00",203
A-16033-68006,02-02-2016,07-09-2016,Certified,INDIA,PA,Programmer Analyst,Bachelor's,Bachelor's,,111925,218
A-15208-02282,07-08-2015,02-02-2016,Certified-Expired,INDIA,PA,"Consultant, Technology, Oracle Package Technologies, EBS",Bachelor's,Bachelor's,,83367,179
A-14221-96814,09-08-2014,02-06-2015,Denied,SOUTH KOREA,TEXAS,Taekwondo Instructor,High School,Bachelor's,Sports and Recreation Instruction,"43,200.00",297
A-14193-87802,12-07-2014,21-09-2015,Denied,CHINA,SOUTH CAROLINA,Poultry Processing Worker,,,Poultry Processing,7.7,436
A-15014-42291,23-02-2015,28-08-2015,Certified,INDIA,WASHINGTON,Software Development Engineer II,Master's,Master's,Electronic Shopping,"97,219.00",186
A-16250-49601,09-09-2016,17-11-2016,Certified,INDIA,MA,Senior Software Developer,Master's,Master's,,"1,31,747.00",69
A-14326-28143,22-11-2014,01-06-2015,Certified,MEXICO,FLORIDA,Management Analyst,Master's,Master's,Administrative Management and General Management Consulting Services,"62,000.00",191
A-16118-02674,15-05-2016,18-08-2016,Certified,CANADA,NY,Business Insight Specialist (Sports Media),Master's,Master's,,105000,95
A-14134-69131,18-06-2014,07-11-2014,Certified-Expired,INDIA,TEXAS,Salesforce Analyst,Bachelor's,Master's,Custom Computer Programming Services,"1,06,000.00",142
A-16034-68675,03-02-2016,13-06-2016,Certified,RUSSIA,IL,Senior Software Developer,Bachelor's,Master's,,105102,131
A-14346-33798,13-12-2014,10-07-2015,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Bachelor's,Computer Systems Design Services,"64,438.00",209
A-15363-55359,30-12-2015,05-05-2016,Denied,IRAN,TX,PIZZA COOK,,,,16640,127
A-14297-19286,26-10-2014,17-04-2015,Certified,SOUTH KOREA,VIRGINIA,Taekwondo Martial Arts Coach,High School,High School,Sports and Recreation Instruction,"26,040.00",173
A-16211-37322,24-08-2016,26-10-2016,Certified,CHINA,NJ,Senior Member Research Staff,Master's,Master's,,"1,33,350.00",63
A-14192-87692,28-08-2014,12-01-2015,Certified-Expired,INDIA,CALIFORNIA,Software Engineer Applications,Bachelor's,Bachelor's,Electronic Computer Manufacturing,"1,14,330.00",137
A-15211-03687,22-09-2015,26-02-2016,Certified-Expired,INDIA,NC,Global Application Support Analyst-Manufacturing,Bachelor's,Bachelor's,,107100,157
A-16118-02732,09-05-2016,10-08-2016,Certified,SOUTH KOREA,IL,Food Preparation Worker,,,,18221,93
A-15280-26193,08-10-2015,25-03-2016,Certified-Expired,INDIA,CA,"Analyst II, Reporting",Bachelor's,Master's,,106100,169
A-14216-95055,06-08-2014,22-01-2015,Certified-Expired,MEXICO,FLORIDA,Business & Consumer Intelligence Manager,Master's,Master's,Cigarette Manufacturing,"1,10,000.00",169
A-15119-71432,22-05-2015,19-01-2016,Withdrawn,INDIA,IL,Engagement Manager,Bachelor's,Bachelor's,,81245,242
A-16020-62982,02-02-2016,31-05-2016,Certified,INDIA,CA,Software Engineer,Master's,Master's,,120349,119
A-14290-16609,04-12-2014,04-06-2015,Certified,INDIA,MICHIGAN,Sr. Technical Architect,Master's,Master's,Computer Systems Design Services,"80,000.00",182
A-14303-21136,10-11-2014,04-05-2015,Certified,INDIA,NEW YORK,"Vice President, Application Support Group, Wealth Management Technology",Bachelor's,Bachelor's,Investment Banking and Securities Dealing,"1,30,000.00",175
A-16237-46089,31-08-2016,25-10-2016,Certified,INDIA,CA,Systems/Software Engineer,Master's,Master's,,"1,68,138.00",55
A-14335-29573,01-12-2014,08-07-2015,Certified,INDIA,WASHINGTON,Sr. Software Development Engineer,Bachelor's,Bachelor's,Cable and Other Subscription Programming,"1,04,939.00",219
A-16036-69807,25-02-2016,10-06-2016,Certified,INDIA,UT,Senior Software Engineer,Master's,Master's,,120000,106
A-16022-63932,18-03-2016,18-03-2016,Withdrawn,INDIA,CA,"MTS 1, Software Engineer",Master's,Master's,,137150,0
A-15286-27997,23-10-2015,25-03-2016,Certified-Expired,INDIA,CA,Software Engineer,Master's,Master's,,125660,154
A-14217-95374,06-08-2014,13-01-2015,Certified-Expired,INDIA,CALIFORNIA,Software Engineer,Bachelor's,Bachelor's,Computer Systems Design Services,"93,000.00",160
A-16176-25632,24-06-2016,24-06-2016,Withdrawn,INDIA,NJ,SOFTWARE DEVELOPER/ENGINEER,Master's,Bachelor's,,84500,0
A-14252-05405,22-05-2015,19-11-2015,Certified-Expired,INDIA,OH,NPI Program Lead,Master's,Bachelor's,,94300,181
A-16175-25306,27-06-2016,13-09-2016,Certified,VENEZUELA,FL,Cabinet maker,,,,26187,78
A-15142-79318,22-05-2015,24-11-2015,Certified-Expired,INDIA,CA,software engineer,Bachelor's,Bachelor's,,126630,186
A-15028-46417,12-03-2015,18-09-2015,Certified,INDIA,CALIFORNIA,"Sr. Business Systems Analyst, Usability & User Experience",Bachelor's,Master's,"Research and Development in the Physical, Engineering, and Life Sciences","1,32,000.00",190
A-15321-40558,18-12-2015,25-04-2016,Certified,ITALY,VA,Senior Area Sales Manager,Master's,Master's,,118233,129
A-15281-26348,14-10-2015,09-03-2016,Certified-Expired,INDIA,IL,Associate Business Systems Consultant,Bachelor's,Bachelor's,,103000,147
A-14339-31402,08-12-2014,17-06-2015,Certified,INDIA,TEXAS,Computer Systems Analyst - IV,Master's,Master's,Computer Systems Design Services,"76,378.00",191
A-15317-39213,15-12-2015,21-04-2016,Certified,INDIA,CA,"MTS 1, Software Engineer",Master's,Bachelor's,,164382,128
A-15122-72760,02-05-2015,24-11-2015,Certified-Expired,INDIA,NJ,Software Engineer,Master's,Master's,,77210,206
A-13357-27345,23-12-2013,25-03-2015,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - V,Bachelor's,Bachelor's,Computer Systems Design Services,"72,467.00",457
A-15351-52056,04-01-2016,01-08-2016,Certified,CHINA,CA,Software Developer,Master's,Master's,,119350,210
A-14216-94959,04-08-2014,05-01-2015,Certified-Expired,INDIA,NEW JERSEY,Programmer,Master's,Bachelor's,Computer Systems Design and Related Services,44.22,154
A-13218-86195,05-09-2013,21-11-2014,Withdrawn,CHINA,CALIFORNIA,"Engineer, Staff I - Software Applications",Master's,Master's,Semiconductor and Other Electronic Component Manufacturing,"1,09,138.00",442
A-14317-25229,09-12-2014,13-07-2015,Certified,INDIA,NEW JERSEY,PRINCIPAL APPLICATION DEVELOPER,Bachelor's,Bachelor's,"Data Processing, Hosting, and Related Services","1,25,000.00",216
A-15211-03763,19-08-2015,09-02-2016,Certified-Expired,INDIA,NY,Program Management Analyst,Master's,Master's,,95000,174
A-15139-77662,23-06-2015,18-12-2015,Certified-Expired,INDIA,NJ,"FSO–Technology Solutions Delivery, Regulatory Compliance Manager",Bachelor's,Master's,,141128,178
A-13128-62172,05-09-2013,21-09-2016,Certified,INDIA,TX,Technology Lead-U.S. (Mainframe),Bachelor's,Other,,68162,1112
A-15321-40324,01-12-2015,25-04-2016,Certified,INDIA,PA,"Manager, SAP Package Technologies",Bachelor's,Other,,122000,146
A-15226-08493,20-08-2015,26-01-2016,Certified-Expired,FRANCE,NJ,Vice President,Bachelor's,Master's,,142995,159
A-15147-80113,28-05-2015,09-12-2015,Certified-Expired,INDIA,NY,Consulting Technology Manager,Bachelor's,Bachelor's,,116813,195
A-15244-13795,23-09-2015,02-03-2016,Certified-Expired,PHILIPPINES,MN,Software Test Engineer,,,,74380,161
A-15114-70365,01-05-2015,18-11-2015,Certified-Expired,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Bachelor's,,64438,201
A-16181-27307,30-06-2016,30-08-2016,Certified,INDIA,NJ,Software Engineer,Master's,Master's,,83741,61
