application_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,visa_status_frequency,nationality_frequency
2014-09-30,Certified-Expired,INDIA,ILLINOIS,Programmer Analyst - I,Master's,Custom Computer Programming Services,103626.0,147,2014,9,30,1,700.1756756756756,3341,4703
2014-12-29,Certified,INDIA,CALIFORNIA,"MTS 1, Software Engineer",Master's,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",155000.0,217,2014,12,29,0,711.0091743119266,4398,4703
2015-03-03,Certified,MALAYSIA,NEW YORK,"Analyst, Inventory Strategy",Bachelor's,Women's Clothing Stores,60029.0,203,2015,3,3,1,294.2598039215686,4398,12
2014-10-31,Certified,INDONESIA,CALIFORNIA,Software Development Engineer,Bachelor's,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",100000.0,161,2014,10,31,4,617.283950617284,4398,19
2016-02-11,Certified,SOUTH KOREA,AL,Automotive Engineer,Bachelor's,Custom Computer Programming Services,54163.0,110,2016,2,11,3,487.9549549549549,4398,617
2016-08-17,Certified,RUSSIA,MA,Senior Software Engineer,Master's,Custom Computer Programming Services,116272.0,78,2016,8,17,2,1471.7974683544303,4398,56
2014-12-05,Certified,INDIA,FLORIDA,Software Engineer,Bachelor's,Electronic Shopping,99965.0,195,2014,12,5,4,510.0255102040816,4398,4703
2016-02-01,Certified,GERMANY,TX,"Research Engineer I, Natural Language Processing",Bachelor's,Custom Computer Programming Services,72363.0,116,2016,2,1,0,618.4871794871794,4398,43
2015-12-15,Certified,INDIA,UT,Probe Parametric Engineer,Master's,Custom Computer Programming Services,75750.0,132,2015,12,15,1,569.5488721804511,4398,4703
2014-08-27,Certified-Expired,INDIA,MARYLAND,Senior Software Development Engineer II,Master's,Other Scientific and Technical Consulting Services,99888.0,152,2014,8,27,2,652.8627450980392,3341,4703
2016-07-18,Certified,INDIA,PA,"Consultant, Tech, Analytics & Information Management, Information Delivery",Bachelor's,Custom Computer Programming Services,88879.0,71,2016,7,18,0,1234.4305555555557,4398,4703
2015-10-30,Certified,BULGARIA,CA,Computer Network Support Specialist,Master's,Custom Computer Programming Services,74745.96,293,2015,10,30,4,254.2379591836735,4398,11
2015-04-27,Certified-Expired,INDIA,CA,Software Engineer,Bachelor's,Custom Computer Programming Services,152776.0,193,2015,4,27,0,787.5051546391752,3341,4703
2014-07-21,Certified-Expired,INDIA,WISCONSIN,Enterprise Web Technology Team Lead,Bachelor's,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,89086.0,149,2014,7,21,0,593.9066666666666,3341,4703
2014-11-11,Certified,TAIWAN,CALIFORNIA,Process Engineer,Doctorate,Semiconductor and Other Electronic Component Manufacturing,95000.0,176,2014,11,11,1,536.723163841808,4398,84
2015-04-14,Certified-Expired,CHINA,CA,Supply Demand Planner,Master's,Custom Computer Programming Services,121909.0,183,2015,4,14,1,662.5489130434783,3341,750
2015-04-06,Certified-Expired,INDIA,PA,AMS Associate 6,Bachelor's,Custom Computer Programming Services,76000.0,192,2015,4,6,0,393.7823834196891,3341,4703
2015-12-03,Certified,INDIA,WA,Product Manager III,Master's,Custom Computer Programming Services,113942.0,160,2015,12,3,3,707.7142857142857,4398,4703
2016-05-26,Certified,INDIA,CO,Application Architect,Bachelor's,Custom Computer Programming Services,97700.0,68,2016,5,26,3,1415.9420289855072,4398,4703
2015-09-22,Certified-Expired,INDIA,VA,Technical Architect,Bachelor's,Custom Computer Programming Services,125757.0,153,2015,9,22,1,816.6038961038961,3341,4703
2015-12-10,Certified,TAIWAN,NY,Nutrionist,Bachelor's,Custom Computer Programming Services,49733.0,146,2015,12,10,3,338.31972789115645,4398,84
2015-07-09,Certified-Expired,INDIA,NJ,SR. BUSINESS SYSTEMS ANALYST,Bachelor's,Custom Computer Programming Services,108805.0,203,2015,7,9,3,533.3578431372549,3341,4703
2016-02-22,Certified,TAIWAN,SC,Sr. Food and Nutrition Chemist,Master's,Custom Computer Programming Services,57034.0,92,2016,2,22,0,613.2688172043011,4398,84
2015-11-25,Certified,INDIA,MI,Sr. Designer,Master's,Custom Computer Programming Services,87651.0,135,2015,11,25,2,644.4926470588235,4398,4703
2016-03-08,Withdrawn,NEPAL,MA,"Business Analyst, Africa",Bachelor's,Custom Computer Programming Services,112000.1,38,2016,3,8,1,2871.797435897436,361,61
2016-02-01,Certified,CANADA,CA,Software Development Engineer,Bachelor's,Custom Computer Programming Services,156000.0,115,2016,2,1,0,1344.8275862068965,4398,280
2016-07-15,Certified,ROMANIA,FL,Sales Representative,Other,Custom Computer Programming Services,39520.0,80,2016,7,15,4,487.9012345679012,4398,27
2015-03-12,Certified,CHINA,NEW YORK,"Senior Associate, Analytical QA Engineer",Master's,Miscellaneous Financial Investment Activities,82618.0,194,2015,3,12,3,423.6820512820513,4398,750
2015-12-10,Certified,INDIA,MI,Programmer Analyst,Bachelor's,Custom Computer Programming Services,65811.0,144,2015,12,10,3,453.8689655172414,4398,4703
2015-10-21,Certified-Expired,CANADA,IL,Risk Advisory Services Director,Bachelor's,Custom Computer Programming Services,153192.0,147,2015,10,21,2,1035.081081081081,3341,280
2016-02-13,Certified,MEXICO,CA,PUNCH PRESS OPERATOR,Master's,Custom Computer Programming Services,24274.0,241,2016,2,13,5,100.30578512396694,4398,173
2014-10-31,Certified,CHINA,CALIFORNIA,Senior Systems Engineer/Modem Tech,Master's,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,111259.2,166,2014,10,31,4,666.2227544910179,4398,750
2015-12-23,Certified,INDIA,CA,Component Design Engineer,Master's,Custom Computer Programming Services,88834.0,124,2015,12,23,2,710.672,4398,4703
2016-04-05,Certified,SOUTH KOREA,TX,Combined Food Preparation and Serving Worker,Master's,Custom Computer Programming Services,93101.0,230,2016,4,5,1,403.034632034632,4398,617
2016-05-20,Certified,INDIA,MN,Software Engineer,Bachelor's,Custom Computer Programming Services,106954.0,70,2016,5,20,4,1506.394366197183,4398,4703
2014-12-20,Withdrawn,INDIA,NEW JERSEY,Software Developer,Master's,Other Computer Related Services,89378.0,0,2014,12,20,5,89378.0,361,4703
2016-03-14,Certified,FRANCE,NY,"Consultant, Financial Control",Bachelor's,Custom Computer Programming Services,85000.0,93,2016,3,14,0,904.2553191489362,4398,67
2014-01-28,Withdrawn,CHINA,CALIFORNIA,Software Engineer,Master's,Web Search Portals,93268.0,273,2014,1,28,1,340.3941605839416,361,750
2014-06-23,Certified-Expired,CHINA,CALIFORNIA,Software Engineer,Master's,Computer Systems Design Services,131000.0,140,2014,6,23,0,929.0780141843971,3341,750
2016-10-24,Certified,INDIA,IL,Senior Sales Engineer,Master's,Custom Computer Programming Services,111446.0,56,2016,10,24,0,1955.1929824561405,4398,4703
2015-10-28,Certified,BURMA (MYANMAR),WI,Software Developer,Bachelor's,Custom Computer Programming Services,90000.0,223,2015,10,28,2,401.7857142857143,4398,3
2015-02-17,Certified,PAKISTAN,RHODE ISLAND,Physician (Hospitalist),Other,General Medical and Surgical Hospitals,160000.0,196,2015,2,17,1,812.1827411167512,4398,63
2015-06-12,Certified-Expired,SOUTH KOREA,GA,Poultry Line Worker,Master's,Custom Computer Programming Services,19718.0,188,2015,6,12,4,104.32804232804232,3341,617
2014-11-18,Certified,INDIA,CALIFORNIA,Software Engineer,Master's,Semiconductor and Other Electronic Component Manufacturing,88000.0,185,2014,11,18,1,473.1182795698925,4398,4703
2015-08-07,Certified,INDIA,WA,Statistician,Master's,Custom Computer Programming Services,88515.0,264,2015,8,7,4,334.0188679245283,4398,4703
2014-08-13,Certified-Expired,INDIA,GEORGIA,Engagement Manager,Master's,Computer Systems Design and Related Services,102100.0,154,2014,8,13,2,658.7096774193549,3341,4703
2016-02-02,Withdrawn,INDIA,GA,IT Programmer Analyst III,Bachelor's,Custom Computer Programming Services,115794.0,0,2016,2,2,1,115794.0,361,4703
2016-09-13,Certified,LEBANON,NY,Software Technical Support Specialist,Bachelor's,Custom Computer Programming Services,100000.0,78,2016,9,13,1,1265.822784810127,4398,12
2014-08-19,Certified-Expired,PHILIPPINES,OKLAHOMA,Medical Technologist,Bachelor's,Specialty (except Psychiatric and Substance Abuse) Hospitals,37357.0,140,2014,8,19,1,264.9432624113475,3341,118
2014-07-22,Certified-Expired,ITALY,NEVADA,Marketing Specialist,High School,Casino Hotels,52148.0,146,2014,7,22,1,354.7482993197279,3341,51
2015-05-15,Certified-Expired,ISRAEL,CA,Software Engineer,Master's,Custom Computer Programming Services,128773.0,188,2015,5,15,4,681.3386243386243,3341,31
2016-04-18,Certified,INDIA,AZ,Software Engineer,Master's,Custom Computer Programming Services,74984.0,98,2016,4,18,0,757.4141414141415,4398,4703
2015-02-03,Certified,INDIA,ILLINOIS,Lead Consultant,Master's,Custom Computer Programming Services,84906.0,225,2015,2,3,1,375.6902654867257,4398,4703
2016-04-22,Certified,UNITED KINGDOM,GA,Risk Associate,Bachelor's,Custom Computer Programming Services,73174.0,89,2016,4,22,4,813.0444444444445,4398,77
2016-05-30,Certified,PHILIPPINES,CA,Product Applications Engineer Y4,Master's,Custom Computer Programming Services,123000.0,67,2016,5,30,0,1808.8235294117649,4398,118
2015-03-11,Certified,INDIA,KENTUCKY,Software Engineer III,Master's,Custom Computer Programming Services,84822.0,198,2015,3,11,2,426.2412060301508,4398,4703
2016-01-25,Certified,BELARUS,OH,Software Engineer Senior,Master's,Custom Computer Programming Services,90369.0,114,2016,1,25,0,785.8173913043478,4398,10
2016-07-19,Certified,INDIA,NY,Project Engineer,Bachelor's,Custom Computer Programming Services,69000.0,92,2016,7,19,1,741.9354838709677,4398,4703
2015-08-21,Certified-Expired,MONGOLIA,IL,Staff Accountant,Master's,Custom Computer Programming Services,74464.0,159,2015,8,21,4,465.4,3341,5
2015-10-08,Certified-Expired,INDIA,TX,Technology Lead - U.S. (Open Systems),Bachelor's,Custom Computer Programming Services,73867.0,152,2015,10,8,3,482.7908496732026,3341,4703
2015-10-26,Certified-Expired,INDIA,IN,Program Leader,Master's,Custom Computer Programming Services,75600.0,143,2015,10,26,0,525.0,3341,4703
2014-12-18,Certified,CANADA,CALIFORNIA,Site Reliability Engineer,Master's,Computer Systems Design Services,136800.0,218,2014,12,18,3,624.6575342465753,4398,280
2015-05-02,Certified-Expired,CHINA,MA,Chinese Specialty Chef,Master's,Custom Computer Programming Services,32011.0,206,2015,5,2,5,154.6425120772947,3341,750
2016-01-08,Certified,CHINA,NY,AVP Independent Risk Review,Bachelor's,Custom Computer Programming Services,109512.0,124,2016,1,8,4,876.096,4398,750
2015-01-19,Certified,INDIA,LOUISIANA,Lead QA Engineer,Bachelor's,Wired Telecommunications Carriers,97718.0,210,2015,1,19,0,463.1184834123223,4398,4703
2014-09-04,Certified-Expired,TAIWAN,CALIFORNIA,Engineering Project Manager,Master's,Electronic Computer Manufacturing,149885.0,146,2014,9,4,3,1019.625850340136,3341,84
2016-06-06,Certified,INDIA,TX,Computer Systems Analyst - V,Bachelor's,Custom Computer Programming Services,81765.0,116,2016,6,6,0,698.8461538461538,4398,4703
2015-09-30,Certified-Expired,AUSTRALIA,TX,Product Marketing Engineer IV,Master's,Custom Computer Programming Services,106766.0,146,2015,9,30,2,726.2993197278912,3341,24
2016-01-27,Certified,CHINA,CA,Senior Hardware Development Engineer,Master's,Custom Computer Programming Services,116748.0,112,2016,1,27,2,1033.1681415929204,4398,750
2016-06-02,Certified,CHINA,MI,BMS Embedded Software Systems Engineer,Master's,Custom Computer Programming Services,91146.0,98,2016,6,2,3,920.6666666666666,4398,750
2015-10-23,Certified,INDIA,FL,PROGRAMMER ANALYST II,Bachelor's,Custom Computer Programming Services,93766.0,186,2015,10,23,4,501.42245989304814,4398,4703
2015-03-18,Certified-Expired,SOUTH KOREA,NC,Poultry Processor,Master's,Custom Computer Programming Services,93101.0,201,2015,3,18,2,460.8960396039604,3341,617
2016-05-17,Certified,INDIA,PA,Solution Engineer,Bachelor's,Custom Computer Programming Services,53811.0,85,2016,5,17,1,625.7093023255813,4398,4703
2015-10-08,Certified-Expired,SOUTH KOREA,GA,Poultry Processing Worker,Associate's,Custom Computer Programming Services,93101.0,155,2015,10,8,3,596.8012820512821,3341,617
2015-08-16,Certified-Expired,TOGO,WA,Senior QA/Test Engineer,Master's,Custom Computer Programming Services,111155.0,178,2015,8,16,6,620.977653631285,3341,1
2014-06-02,Certified-Expired,INDIA,CALIFORNIA,"Software Development Engineer, Applications",Master's,Web Search Portals,120000.0,193,2014,6,2,0,618.5567010309278,3341,4703
2015-09-15,Withdrawn,SOUTH KOREA,OREGON,Room Attendant,High School,Hotels (except Casino Hotels) and Motels,20500.0,0,2015,9,15,1,20500.0,361,617
2016-01-05,Certified,SOUTH KOREA,CA,Sushi Chef,Master's,Custom Computer Programming Services,43950.0,241,2016,1,5,1,181.61157024793388,4398,617
2014-09-05,Certified-Expired,CANADA,TEXAS,Senior Mechanical Engineer,Master's,Support Activities for Oil and Gas Operations,119414.0,145,2014,9,5,4,817.9041095890411,3341,280
2014-06-27,Certified-Expired,GERMANY,CALIFORNIA,Assistant Professor,Other,"Colleges, Universities, and Professional Schools",125500.0,144,2014,6,27,4,865.5172413793103,3341,43
2015-05-14,Certified-Expired,INDIA,SD,Capital Markets Application Systems Engineer,Bachelor's,Custom Computer Programming Services,130922.0,197,2015,5,14,3,661.2222222222222,3341,4703
2016-05-09,Certified,INDIA,CA,Senior Software Engineer,Bachelor's,Custom Computer Programming Services,129600.0,105,2016,5,9,0,1222.6415094339625,4398,4703
2015-02-17,Certified,MEXICO,ARKANSAS,Product (Mechanical) Engineer,Bachelor's,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",80038.0,209,2015,2,17,1,381.1333333333333,4398,173
2014-09-24,Certified-Expired,INDIA,NEW JERSEY,Sr. Java Developer,Bachelor's,Custom Computer Programming Services,105498.0,142,2014,9,24,2,737.7482517482517,3341,4703
2015-01-28,Certified,INDIA,NEW JERSEY,"PROGRAMMER ANALYST, SR. (TESTING)",Bachelor's,Custom Computer Programming Services,108805.0,188,2015,1,28,2,575.6878306878307,4398,4703
2014-11-19,Certified,INDIA,ILLINOIS,Systems Analyst & Developer II,Master's,Surgical and Medical Instrument Manufacturing,90000.0,184,2014,11,19,2,486.4864864864865,4398,4703
2015-11-13,Certified-Expired,INDIA,CA,Software Engineer,Master's,Custom Computer Programming Services,110094.0,143,2015,11,13,4,764.5416666666666,3341,4703
2016-02-29,Certified,INDIA,PA,"Senior Consultant, SAP Package Technologies",Bachelor's,Custom Computer Programming Services,100000.0,100,2016,2,29,0,990.0990099009902,4398,4703
2016-02-16,Denied,SOUTH KOREA,WI,General Labor,Master's,Custom Computer Programming Services,25240.0,213,2016,2,16,1,117.94392523364486,225,617
2016-03-14,Certified,INDIA,VA,Test Engineer,Master's,Custom Computer Programming Services,90000.0,95,2016,3,14,0,937.5,4398,4703
2016-02-24,Certified,INDIA,CA,Senior Business Systems Analyst (Business Intelligence),Master's,Custom Computer Programming Services,115000.0,98,2016,2,24,2,1161.6161616161617,4398,4703
2014-09-05,Certified-Expired,INDIA,TENNESSEE,Bioinformatics Research Scientist,Doctorate,All Other Animal Production,58000.0,146,2014,9,5,4,394.5578231292517,3341,4703
2015-01-12,Certified,INDIA,CALIFORNIA,Lead Application Engineer,Master's,Electronic Computer Manufacturing,117358.0,199,2015,1,12,0,586.79,4398,4703
2016-06-06,Certified,INDIA,NJ,Software Engineer,Master's,Custom Computer Programming Services,83741.0,88,2016,6,6,0,940.9101123595506,4398,4703
2015-12-08,Certified,CHINA,CA,Software Engineer,Master's,Custom Computer Programming Services,96866.0,233,2015,12,8,1,413.95726495726495,4398,750
2016-03-10,Certified,CANADA,WA,Software Engineer,Bachelor's,Custom Computer Programming Services,105000.0,110,2016,3,10,3,945.945945945946,4398,280
2016-06-02,Certified,SOUTH KOREA,NY,Church Secretary,High School,Custom Computer Programming Services,32219.0,82,2016,6,2,3,388.1807228915663,4398,617
2016-03-25,Certified,CANADA,MI,Financial Controller,Master's,Custom Computer Programming Services,72613.0,104,2016,3,25,4,691.552380952381,4398,280
2016-06-29,Certified,INDIA,NJ,BUSINESS ANALYST,Master's,Custom Computer Programming Services,86100.0,75,2016,6,29,2,1132.8947368421052,4398,4703
2015-09-22,Certified-Expired,CHINA,MT,Cook,Master's,Custom Computer Programming Services,24500.0,162,2015,9,22,1,150.30674846625766,3341,750
2016-06-23,Certified,MACAU,CA,Business Analyst,Bachelor's,Custom Computer Programming Services,90500.0,67,2016,6,23,3,1330.8823529411766,4398,2
2014-10-21,Certified,FRANCE,NEW YORK,Curator,Master's,Art Dealers,97843.0,178,2014,10,21,1,546.608938547486,4398,67
2015-05-11,Certified-Expired,INDIA,CA,Sr. Software Engineer,Bachelor's,Custom Computer Programming Services,138486.0,192,2015,5,11,0,717.5440414507772,3341,4703
2016-07-29,Certified,INDIA,WI,Assistant Professor,Doctorate,Custom Computer Programming Services,73000.0,76,2016,7,29,4,948.051948051948,4398,4703
2016-05-10,Certified,CANADA,CA,Network Engineer,Master's,Custom Computer Programming Services,120000.0,85,2016,5,10,1,1395.3488372093022,4398,280
2014-06-30,Certified-Expired,INDIA,MINNESOTA,Technical Specialist I,Bachelor's,"Colleges, Universities, and Professional Schools",101545.0,151,2014,6,30,0,668.0592105263158,3341,4703
2016-04-07,Certified,CANADA,MO,Thermal Design Engineer III,Bachelor's,Custom Computer Programming Services,95550.0,109,2016,4,7,3,868.6363636363636,4398,280
2015-06-12,Certified-Expired,CANADA,KS,Assistant Professor,Doctorate,Custom Computer Programming Services,88580.0,185,2015,6,12,4,476.23655913978496,3341,280
2014-10-21,Certified-Expired,INDIA,CALIFORNIA,Software Engineer Lead,Bachelor's,Other Computer Related Services,148803.0,143,2014,10,21,1,1033.3541666666667,3341,4703
2016-04-13,Certified,CANADA,CT,Assistant Professor-Networking & Information Technology,Doctorate,Custom Computer Programming Services,89972.0,86,2016,4,13,2,1034.16091954023,4398,280
2016-01-26,Certified,CHINA,OR,"Cook, Chinese Style Food",Master's,Custom Computer Programming Services,25200.0,107,2016,1,26,1,233.33333333333331,4398,750
